Wayne's World,http://ia.media-imdb.com/images/M/MV5BNTI2Mjc4NTQyOF5BMl5BanBnXkFtZTgwMzgxMzcxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNjI2NTY1MjU5NF5BMl5BanBnXkFtZTcwMDEyODY3Mw@@._V1_SX640_SY720_.jpg,["Wayne's World 2", 'Austin Powers: International Man of Mystery', 'Austin Powers: The Spy Who Shagged Me', 'Austin Powers in Goldmember', 'School of Rock', 'Team America: World Police', 'South Park: Bigger Longer & Uncut', 'The Simpsons Movie', 'Happy Gilmore', "Bill & Ted's Excellent Adventure", 'Spaceballs', 'Billy Madison']
Dazed and Confused,http://ia.media-imdb.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjU3Mjg1MjkyOV5BMl5BanBnXkFtZTgwMTk1MDQ4NzE@._V1_SX640_SY720_.jpg,['Fast Times at Ridgemont High', 'The Breakfast Club', 'Clerks', 'Almost Famous', "Ferris Bueller's Day Off", 'Mallrats', 'Sixteen Candles', 'Chasing Amy', 'Boogie Nights', 'School of Rock', 'Weird Science', 'Office Space']
Boyhood,http://ia.media-imdb.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTcyNDcwNjk4NV5BMl5BanBnXkFtZTgwNDQyOTYwMjE@._V1_SX640_SY720_.jpg,['The Theory of Everything', 'Birdman or (The Unexpected Virtue of Ignorance)', 'The Grand Budapest Hotel', 'Her', 'Whiplash', 'The Imitation Game', 'Dallas Buyers Club', 'Gravity', 'Life of Pi', 'Still Alice', 'Blue Jasmine', 'Black Swan']
The Sea Inside,http://ia.media-imdb.com/images/M/MV5BMjE0NDk2NjgwMV5BMl5BanBnXkFtZTYwMTgyMzA3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTY1NTE4MzQ4Nl5BMl5BanBnXkFtZTcwNzY5NjU0NA@@._V1_SX640_SY720_.jpg,['Open Your Eyes', 'Talk to Her', 'Thesis', 'Biutiful', 'Volver', 'All About My Mother', 'Agora', 'The Others', 'The Diving Bell and the Butterfly', 'La piel que habito', 'Broken Embraces', 'Live Flesh']
Open Your Eyes,http://ia.media-imdb.com/images/M/MV5BMTQ2OTk1NDU4MV5BMl5BanBnXkFtZTYwNTIzNjQ5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTU5MTU0NzEyM15BMl5BanBnXkFtZTYwMTgwODY3._V1_SX640_SY720_.jpg,['Thesis', 'The Sea Inside', 'Volver', 'Vanilla Sky', 'Talk to Her', 'The Others', 'All About My Mother', 'Agora', 'Broken Embraces', 'La piel que habito', 'Bad Education', 'Live Flesh']
Sucker Punch,http://ia.media-imdb.com/images/M/MV5BMTM1NzMwOTUxM15BMl5BanBnXkFtZTcwMzUzNDQ1NA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM2MDg2MzUxM15BMl5BanBnXkFtZTcwNTY2MjA3NA@@._V1_SX640_SY720_.jpg,['Watchmen', '300', 'TRON', 'The Green Hornet', 'Dawn of the Dead', 'Hellboy', 'Real Steel', 'Man of Steel', 'Resident Evil', 'Clash of the Titans', 'Hansel & Gretel: Witch Hunters', 'Resident Evil: Extinction']
Spring Breakers,http://ia.media-imdb.com/images/M/MV5BNDE3MDQzMDA5OF5BMl5BanBnXkFtZTcwMTUxNTgxOQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc2NTI1MjE0M15BMl5BanBnXkFtZTcwMDM2MjQyOQ@@._V1_SX640_SY720_.jpg,['Gummo', 'Kids', 'Julien Donkey-Boy', 'Trash Humpers', 'The Bling Ring', 'Mister Lonely', 'Palo Alto', 'Thirteen', 'The Virgin Suicides', 'Enter the Void', 'Ken Park', 'Bully']
Monster,http://ia.media-imdb.com/images/M/MV5BMTI4NzI5NzEwNl5BMl5BanBnXkFtZTcwNjc1NjQyMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc3MzA2OTA2Ml5BMl5BanBnXkFtZTcwMjI3MDg4NA@@._V1_SX640_SY720_.jpg,["Boys Don't Cry", 'Girl, Interrupted', "Monster's Ball", 'North Country', 'Erin Brockovich', 'Thirteen', 'The Hours', 'Hannibal', 'Precious', 'Kids', 'Gia', 'The Blair Witch Project']
Friends with Benefits,http://ia.media-imdb.com/images/M/MV5BMTQ2MzQ0NTk4N15BMl5BanBnXkFtZTcwMDc2NDYzNQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTcyNTYyNjM3M15BMl5BanBnXkFtZTcwMzUwNTE5NQ@@._V1_SX640_SY720_.jpg,['No Strings Attached', 'Easy A', 'The Proposal', 'The Devil Wears Prada', 'How to Lose a Guy in 10 Days', 'The Ugly Truth', 'Crazy, Stupid, Love.', 'The Notebook', '27 Dresses', 'Mean Girls', 'The Vow', 'Life as We Know It']
The Bling Ring,http://ia.media-imdb.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BOTc2NzgxNTI4Nl5BMl5BanBnXkFtZTcwNzQ5NjkzOQ@@._V1_SX640_SY720_.jpg,['Marie Antoinette', 'Somewhere', 'The Virgin Suicides', 'My Week with Marilyn', 'Spring Breakers', 'The Perks of Being a Wallflower', 'Lost in Translation', 'Noah', 'This Is the End', 'Mean Girls', 'Clueless', 'The Devil Wears Prada']
Flipped,http://ia.media-imdb.com/images/M/MV5BMTU2NjQ1Nzc4MF5BMl5BanBnXkFtZTcwNTM0NDk1Mw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTg0Mzk5MTc5M15BMl5BanBnXkFtZTcwMzc4ODk2Mw@@._V1_SX640_SY720_.jpg,['Keith', 'Now Is Good', 'One Day', 'Love Me If You Dare', 'Love, Rosie', '10 Things I Hate About You', 'Remember Me', '500 Days of Summer', 'Stuck in Love', 'A Walk to Remember', 'The Perks of Being a Wallflower', 'The First Time']
Fried Green Tomatoes at the Whistle Stop Cafe,http://ia.media-imdb.com/images/M/MV5BMTU3NzI1NTkwMl5BMl5BanBnXkFtZTgwMzkwNTcxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE3MjUxMzUxOV5BMl5BanBnXkFtZTcwMDI1NDgwMw@@._V1_SX640_SY720_.jpg,['Steel Magnolias', 'Driving Miss Daisy', 'Thelma & Louise', 'Beaches', 'The Color Purple', 'Dolores Claiborne', 'Sleepless in Seattle', 'Benny & Joon', 'Mystic Pizza', 'Misery', 'Stepmom', 'Some Kind of Wonderful']
Righteous Kill,http://ia.media-imdb.com/images/M/MV5BMTYwMjg3MjY3OV5BMl5BanBnXkFtZTcwNTc4MDU3MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM3OTkwMjQ0MV5BMl5BanBnXkFtZTcwNDA0NTU5MQ@@._V1_SX640_SY720_.jpg,['88 Minutes', 'Two for the Money', 'The Recruit', '15 Minutes', 'Sea of Love', 'Analyze That', 'Stand Up Guys', 'Ronin', 'The Merchant of Venice', 'S1m0ne', 'Analyze This', 'The Score']
Little Fockers,http://ia.media-imdb.com/images/M/MV5BMTkwNjE3NjQwOV5BMl5BanBnXkFtZTcwNzAyNTMwNA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk5ODMwNTQ5NF5BMl5BanBnXkFtZTcwMjczMzgxNA@@._V1_SX640_SY720_.jpg,['Meet the Fockers', 'Meet the Parents', "There's Something About Mary", 'Analyze That', 'Bruce Almighty', 'Analyze This', 'Along Came Polly', 'The Mask', 'Wedding Crashers', 'Liar Liar', 'Dumb & Dumber', 'Yes Man']
Fight Club,http://ia.media-imdb.com/images/M/MV5BMjIwNTYzMzE1M15BMl5BanBnXkFtZTcwOTE5Mzg3OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNDY1MzE3MTI0Nl5BMl5BanBnXkFtZTcwNDIwNTI5Mw@@._V1_SX640_SY720_.jpg,['Pulp Fiction', 'Forrest Gump', 'Inception', 'Se7en', 'The Matrix', 'The Dark Knight', 'The Silence of the Lambs', 'American History X', 'The Shawshank Redemption', 'The Lord of the Rings: The Two Towers', 'The Lord of the Rings: The Fellowship of the Ring', 'The Lord of the Rings: The Return of the King']
Moon,http://ia.media-imdb.com/images/M/MV5BMTgzODgyNTQwOV5BMl5BanBnXkFtZTcwNzc0NTc0Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTU2NTIzNDI1OF5BMl5BanBnXkFtZTcwNTgyMTM0Mg@@._V1_SX640_SY720_.jpg,['District 9', 'Children of Men', 'Sunshine', 'Source Code', 'The Man from Earth', 'Gattaca', 'Dark City', 'Cube', 'K-PAX', 'Looper', '28 Days Later...', 'Primer']
Leap Year,http://ia.media-imdb.com/images/M/MV5BMTgzMTQ2MDQxMF5BMl5BanBnXkFtZTcwODEzOTg5Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNjU1ODk4MzM3NV5BMl5BanBnXkFtZTcwMDc0OTMwMw@@._V1_SX640_SY720_.jpg,['The Wedding Date', 'Chasing Liberty', 'Sweet Home Alabama', 'Made of Honour', 'Life as We Know It', 'Letters to Juliet', '27 Dresses', 'Confessions of a Shopaholic', 'The Prince & Me', 'When in Rome', 'The Ugly Truth', 'How to Lose a Guy in 10 Days']
Match Point,http://ia.media-imdb.com/images/M/MV5BMTMzNzY4MzE5NF5BMl5BanBnXkFtZTcwMzQ1MDMzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTg2MzI5MDkyNl5BMl5BanBnXkFtZTcwODIwNjIyMw@@._V1_SX640_SY720_.jpg,['Vicky Cristina Barcelona', 'Scoop', 'Midnight in Paris', 'Whatever Works', 'To Rome with Love', 'Blue Jasmine', 'Manhattan', 'You Will Meet a Tall Dark Stranger', "Cassandra's Dream", 'Deconstructing Harry', 'Magic in the Moonlight', 'Annie Hall']
Bend It Like Beckham,http://ia.media-imdb.com/images/M/MV5BMTg1Njk5NjczM15BMl5BanBnXkFtZTYwNjc2NTQ3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNjM1NDgxNjE5MF5BMl5BanBnXkFtZTYwMTY2NTQ3._V1_SX640_SY720_.jpg,['My Big Fat Greek Wedding', 'Wimbledon', 'Bride & Prejudice', 'Angus, Thongs and Perfect Snogging', "Bridget Jones's Diary", 'Legally Blonde', 'Bring It On', 'The Sisterhood of the Travelling Pants', 'Billy Elliot', 'Sweet Home Alabama', 'Coyote Ugly', 'Miss Congeniality']
In Bruges,http://ia.media-imdb.com/images/M/MV5BMTY4OTYxODg4MV5BMl5BanBnXkFtZTcwMDcyNzM2MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTI4ODgzMjI4MF5BMl5BanBnXkFtZTcwMDc0Mzg1MQ@@._V1_SX640_SY720_.jpg,['Seven Psychopaths', 'Kiss Kiss Bang Bang', 'Lucky Number Slevin', 'Phone Booth', 'Shaun of the Dead', 'Hot Fuzz', 'Drive', 'RocknRolla', 'American Psycho', 'Lock, Stock and Two Smoking Barrels', 'The Guard', 'Tropic Thunder']
Braveheart,http://ia.media-imdb.com/images/M/MV5BNjA4ODYxMDU3Nl5BMl5BanBnXkFtZTcwMzkzMTk3OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTc3OTQ3MjEzMV5BMl5BanBnXkFtZTcwMzcwNDY4Mw@@._V1_SX640_SY720_.jpg,['Gladiator', 'Saving Private Ryan', 'Forrest Gump', 'The Lord of the Rings: The Return of the King', 'The Green Mile', 'The Matrix', 'The Lord of the Rings: The Two Towers', 'The Silence of the Lambs', 'The Lord of the Rings: The Fellowship of the Ring', "Schindler's List", 'Se7en', 'A Beautiful Mind']
Escape from Alcatraz,http://ia.media-imdb.com/images/M/MV5BMjY4ODYxOTYyOV5BMl5BanBnXkFtZTgwNzczNjQxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM4ODczMTIyMF5BMl5BanBnXkFtZTYwMTU1MDQ2._V1_SX640_SY720_.jpg,['Dirty Harry', 'Magnum Force', 'The Enforcer', 'Sudden Impact', 'In the Line of Fire', 'The Gauntlet', 'Every Which Way But Loose', 'The Dead Pool', 'Heartbreak Ridge', 'High Plains Drifter', 'The Outlaw Josey Wales', 'The Rookie']
The Last King of Scotland,http://ia.media-imdb.com/images/M/MV5BMTc4NDYwOTg1N15BMl5BanBnXkFtZTcwMzM3MjYzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTYzOTg5NjcyMF5BMl5BanBnXkFtZTcwMDg3ODMzMw@@._V1_SX640_SY720_.jpg,['The Constant Gardener', 'The Queen', 'An Inconvenient Truth', 'Capote', 'Ray', 'Syriana', 'March of the Penguins', 'Taxi to the Dark Side', "Born Into Brothels: Calcutta's Red Light Kids", 'Michael Clayton', 'Crazy Heart', 'Milk']
The X Files,http://ia.media-imdb.com/images/M/MV5BMTQ1MDEzODY0Nl5BMl5BanBnXkFtZTgwMDUzNTc1MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTg5NjM0ODgzNF5BMl5BanBnXkFtZTcwMjA1MTQ4Mw@@._V1_SX640_SY720_.jpg,['The X Files: I Want to Believe', 'The X Files', 'The X-Files: Re-Opened', 'The Lone Gunmen', 'Total Recall', 'Star Trek: The Next Generation', 'Stargate', 'Fringe', 'Armageddon', 'Sphere', 'Star Trek', 'Alien: Resurrection']
Law Abiding Citizen,http://ia.media-imdb.com/images/M/MV5BMTMyODY1NTg1N15BMl5BanBnXkFtZTcwMTUyODI4Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNjY2MzY3ODgzNF5BMl5BanBnXkFtZTcwMTQ0NDM1Mw@@._V1_SX640_SY720_.jpg,['Gamer', 'The Town', 'Machine Gun Preacher', 'Phone Booth', 'Olympus Has Fallen', 'The Italian Job', 'Inside Man', '300', 'Taken', 'Crank', 'RocknRolla', 'Lucky Number Slevin']
Boyz n the Hood,http://ia.media-imdb.com/images/M/MV5BMTYyNTY2MTQ5N15BMl5BanBnXkFtZTgwNDg3MjkyMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTYzNDYzNDI5N15BMl5BanBnXkFtZTgwOTkyODQwNzE@._V1_SX640_SY720_.jpg,['Friday', 'Menace II Society', 'Juice', 'Next Friday', 'Notorious', 'Friday After Next', '8 Mile', 'New Jack City', 'Above the Rim', 'Poetic Justice', 'Straight Outta Compton', 'Higher Learning']
Shaft,http://ia.media-imdb.com/images/M/MV5BMTMzNzcyNjE3MV5BMl5BanBnXkFtZTcwNjY1NzQyMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTM3Nzk5NjU4NF5BMl5BanBnXkFtZTcwNjIxMjg0NA@@._V1_SX640_SY720_.jpg,['Shaft', 'The Negotiator', 'Reign of Fire', 'S.W.A.T.', 'Changing Lanes', 'Rules of Engagement', 'The Long Kiss Goodnight', 'The 51st State', "Shaft's Big Score!", 'xXx', 'Swordfish', 'Basic']
The Hills Have Eyes,http://ia.media-imdb.com/images/M/MV5BMzk0MTg5MzEyOF5BMl5BanBnXkFtZTcwNDUyMzIzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjA2OTc3OTI4Ml5BMl5BanBnXkFtZTcwMTgyMTk4NA@@._V1_SX640_SY720_.jpg,['The Hills Have Eyes II', 'Wrong Turn', 'The Texas Chainsaw Massacre', 'The Descent', 'Final Destination', 'Jeepers Creepers', 'Hostel', 'Silent Hill', 'The Texas Chainsaw Massacre: The Beginning', 'Saw', 'The Ring', 'The Last House on the Left']
Big,http://ia.media-imdb.com/images/M/MV5BNDk0OTM1Mzk3M15BMl5BanBnXkFtZTgwNDg2NjIyMDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTA2MjYwNjY4MDNeQTJeQWpwZ15BbWU3MDQ0NDg1ODQ@._V1_SX640_SY720_.jpg,['Turner & Hooch', 'Apollo 13', 'Philadelphia', 'Sleepless in Seattle', 'Cast Away', "You've Got Mail", 'A League of Their Own', 'Splash', 'The Money Pit', 'The Terminal', 'The Da Vinci Code', 'Bachelor Party']
Once Upon a Time in America,http://ia.media-imdb.com/images/M/MV5BNDMwMDcyODkzOV5BMl5BanBnXkFtZTcwNTQ1Njg3OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTkyNzY2ODY4MV5BMl5BanBnXkFtZTcwOTAyMzE0NA@@._V1_SX640_SY720_.jpg,['Once Upon a Time in the West', 'Casino', 'Taxi Driver', 'Raging Bull', 'Scarface', 'Das Boot', 'Goodfellas', 'For a Few Dollars More', 'Heat', 'The Deer Hunter', 'Apocalypse Now', 'The Good, the Bad and the Ugly']
Snatch.,http://ia.media-imdb.com/images/M/MV5BMTk5NzE0MDQyNl5BMl5BanBnXkFtZTcwNzk4Mjk3OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTkxNTIyNzMxMV5BMl5BanBnXkFtZTcwMTQ3OTczNQ@@._V1_SX640_SY720_.jpg,['Lock, Stock and Two Smoking Barrels', 'Reservoir Dogs', 'Trainspotting', 'The Usual Suspects', 'American History X', 'Taxi Driver', 'Sin City', 'Scarface', 'Memento', 'Fight Club', 'Se7en', 'Goodfellas']
The Rocky Horror Picture Show,http://ia.media-imdb.com/images/M/MV5BMjE5NDc0NjE2NF5BMl5BanBnXkFtZTcwMTE4MTI3NA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjA5MTA0OTQ5N15BMl5BanBnXkFtZTgwNDE1NTU5MTE@._V1_SX640_SY720_.jpg,['Little Shop of Horrors', 'The Addams Family', 'Beetlejuice', 'Hairspray', 'Grease', 'Moulin Rouge!', 'Shock Treatment', 'Addams Family Values', 'Young Frankenstein', 'Heathers', 'The Breakfast Club', 'Chicago']
The Hunchback of Notre Dame,http://ia.media-imdb.com/images/M/MV5BMjE1MDk2MzUxM15BMl5BanBnXkFtZTYwNzc1NTE5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjAwMDk2NzQ3NF5BMl5BanBnXkFtZTgwNzMxODgxMzE@._V1_SX640_SY720_.jpg,['Pocahontas', 'Tarzan', 'Hercules', 'Peter Pan', 'Sleeping Beauty', 'Mulan', 'The Little Mermaid', 'Snow White and the Seven Dwarfs', 'One Hundred and One Dalmatians', 'Lady and the Tramp', 'Cinderella', 'Pinocchio']
Aladdin,http://ia.media-imdb.com/images/M/MV5BNTI4ODQ1MzAzNV5BMl5BanBnXkFtZTgwMzU4NzMxMDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTI3OTg1MTE3NF5BMl5BanBnXkFtZTgwNDc4MjY5NzE@._V1_SX640_SY720_.jpg,['The Little Mermaid', 'Mulan', 'Hercules', 'Tarzan', 'Pocahontas', 'Snow White and the Seven Dwarfs', 'Beauty and the Beast', 'Peter Pan', 'The Hunchback of Notre Dame', 'One Hundred and One Dalmatians', 'Sleeping Beauty', 'The Jungle Book']
Hansel & Gretel: Witch Hunters,http://ia.media-imdb.com/images/M/MV5BMjA4MDQwODg2NV5BMl5BanBnXkFtZTcwNTc5ODc2OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk3NTQ2NjU1Ml5BMl5BanBnXkFtZTcwMTc3NjQ5OA@@._V1_SX640_SY720_.jpg,['Jack the Giant Slayer', 'Snow White and the Huntsman', 'Prince of Persia: The Sands of Time', 'Clash of the Titans', 'I Am Number Four', 'Wrath of the Titans', 'Red Riding Hood', 'Abraham Lincoln: Vampire Hunter', 'Van Helsing', 'Warm Bodies', 'Real Steel', 'Jumper']
Prince of Persia: The Sands of Time,http://ia.media-imdb.com/images/M/MV5BMTMwNDg0NzcyMV5BMl5BanBnXkFtZTcwNjg4MjQyMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM4NzE1MjMwNV5BMl5BanBnXkFtZTcwNTA4MjY0Mw@@._V1_SX640_SY720_.jpg,['Clash of the Titans', 'Wrath of the Titans', 'Real Steel', 'John Carter', 'Jumper', 'The Mummy', 'The Mummy Returns', 'TRON', 'Van Helsing', 'I Am Number Four', 'Troy', 'Hansel & Gretel: Witch Hunters']
Now You See Me,http://ia.media-imdb.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTU1Mzc4NDEwNl5BMl5BanBnXkFtZTcwNzA5NjU1OQ@@._V1_SX640_SY720_.jpg,['Limitless', 'In Time', 'The Illusionist', 'The Hunger Games', 'Source Code', 'Lucy', 'Iron Man Three', 'The Maze Runner', 'Sherlock Holmes', 'The Hunger Games: Catching Fire', 'Sherlock Holmes: A Game of Shadows', 'Thor: The Dark World']
Smokin' Aces,http://ia.media-imdb.com/images/M/MV5BMTI3NzQwNDEyN15BMl5BanBnXkFtZTcwMDY4ODQ0MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk1OTQwNDY0OF5BMl5BanBnXkFtZTYwMjI2NjY2._V1_SX640_SY720_.jpg,["Smokin' Aces 2: Assassins' Ball", 'Van Wilder: Party Liaison', 'Waiting...', "Shoot 'Em Up", 'Just Friends', 'The Change-Up', 'Swordfish', 'Narc', 'Harold & Kumar Get the Munchies', 'The Town', 'Domino', 'Safe House']
Serendipity,http://ia.media-imdb.com/images/M/MV5BMTkzMjEzOTQ3Nl5BMl5BanBnXkFtZTYwMjI1NzU5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQ0NjU0ODM4OF5BMl5BanBnXkFtZTcwMDc4MTE5Ng@@._V1_SX640_SY720_.jpg,['Kate & Leopold', 'Must Love Dogs', "America's Sweethearts", 'While You Were Sleeping', "You've Got Mail", 'Notting Hill', 'Sleepless in Seattle', 'The Lake House', 'Two Weeks Notice', 'The Holiday', 'Sweet Home Alabama', 'When Harry Met Sally...']
A Good Year,http://ia.media-imdb.com/images/M/MV5BODE4NDY3MjUxNV5BMl5BanBnXkFtZTYwMTMwODI3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE2MjM1Mzg4NF5BMl5BanBnXkFtZTcwNjE1MDk4NA@@._V1_SX640_SY720_.jpg,['Proof of Life', 'Robin Hood', 'Under the Tuscan Sun', 'Cinderella Man', 'The Next Three Days', 'G.I. Jane', 'Matchstick Men', 'State of Play', 'Body of Lies', 'Kingdom of Heaven', 'American Gangster', 'Black Rain']
Land of the Lost,http://ia.media-imdb.com/images/M/MV5BOTkzNDg2OTc1NF5BMl5BanBnXkFtZTcwNDcxODE2Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQ1ODgxOTg3N15BMl5BanBnXkFtZTcwMDg4NDA2Mg@@._V1_SX640_SY720_.jpg,['Semi-Pro', 'The Campaign', 'Blades of Glory', 'Talladega Nights: The Ballad of Ricky Bobby', 'The Other Guys', 'Step Brothers', 'Old School', 'Everything Must Go', 'Casa de mi Padre', 'Your Highness', 'Starsky & Hutch', 'Anchorman 2: The Legend Continues']
Your Highness,http://ia.media-imdb.com/images/M/MV5BMTY2MDgwODIyMV5BMl5BanBnXkFtZTcwODc1NDQ0NA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk0MjQ1ODI0M15BMl5BanBnXkFtZTcwNzM4MTA4NA@@._V1_SX640_SY720_.jpg,['30 Minutes or Less', 'Land of the Lost', 'The Sitter', 'Pineapple Express', 'Year One', 'Get Him to the Greek', 'The Green Hornet', 'Zack and Miri Make a Porno', 'Our Idiot Brother', 'The Watch', 'This Is the End', 'Paul']
22 Jump Street,http://ia.media-imdb.com/images/M/MV5BMTcwNzAxMDU1M15BMl5BanBnXkFtZTgwNDE2NTU1MTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTYwNzgwOTY4Ml5BMl5BanBnXkFtZTgwOTM1NTk4MTE@._V1_SX640_SY720_.jpg,['21 Jump Street', 'The Hangover', 'Ted', 'Bad Neighbours', 'The Hangover Part II', 'The Hangover Part III', 'This Is the End', 'Superbad', "We're the Millers", 'Horrible Bosses', 'The Interview', 'Pineapple Express']
The Lego Movie,http://ia.media-imdb.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjM4MTg1MzM0Ml5BMl5BanBnXkFtZTgwNzE5MDQwMTE@._V1_SX640_SY720_.jpg,['Big Hero 6', 'The Incredibles', 'How to Train Your Dragon 2', 'Wreck-It Ralph', 'Despicable Me', 'Shrek', 'Monsters University', 'Cars', 'Frozen', 'Ratatouille', 'Kung Fu Panda', 'Megamind']
Step Up,http://ia.media-imdb.com/images/M/MV5BMTIxMDM5Mjc1Nl5BMl5BanBnXkFtZTcwMDkyODQzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTcxMDcyNjUzOV5BMl5BanBnXkFtZTYwODU5MDM3._V1_SX640_SY720_.jpg,['Step Up 2: The Streets', 'Step Up 3D', 'Step Up 4: Miami Heat', 'Step Up All In', 'Honey', 'The Twilight Saga: Breaking Dawn - Part 2', 'Twilight', 'Dear John', 'Magic Mike', "She's the Man", 'The Twilight Saga: New Moon', 'The Twilight Saga: Breaking Dawn - Part 1']
Safety Not Guaranteed,http://ia.media-imdb.com/images/M/MV5BMjIzOTgyNjEzMV5BMl5BanBnXkFtZTcwNzY1ODY2Nw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTY5NTA4OTEwNl5BMl5BanBnXkFtZTcwNDkzNzg3Nw@@._V1_SX640_SY720_.jpg,['The Way Way Back', 'Jeff, Who Lives at Home', 'The Kings of Summer', 'Drinking Buddies', 'The One I Love', "It's Kind of a Funny Story", 'Ruby Sparks', 'Youth in Revolt', "Your Sister's Sister", "Nick and Norah's Infinite Playlist", 'Short Term 12', 'Adventureland']
Meet the Robinsons,http://ia.media-imdb.com/images/M/MV5BMTg0NTU4MDY5OV5BMl5BanBnXkFtZTcwMzY0MjM0MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BOTk3MTEwNDU3OF5BMl5BanBnXkFtZTcwODI2MDIyNw@@._V1_SX640_SY720_.jpg,['Chicken Little', 'Robots', 'Bee Movie', 'Flushed Away', 'Over the Hedge', 'Horton Hears a Who!', 'Monster House', 'Bolt', 'Monsters vs. Aliens', 'Shark Tale', 'Open Season', 'Brother Bear']
The Ring 2,http://ia.media-imdb.com/images/M/MV5BMTY2ODc2NTQ2OF5BMl5BanBnXkFtZTYwNzA4OTU3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk4NTYxNjQxMF5BMl5BanBnXkFtZTYwMDE4OTU3._V1_SX640_SY720_.jpg,['The Ring', 'The Grudge', 'The Grudge 2', 'The Grudge 3', 'Final Destination', 'Saw II', 'Mirrors', 'Silent Hill', 'Saw III', 'Saw IV', 'Orphan', 'The Exorcism of Emily Rose']
